id,text,label,explanation
5859,@user_abcdefghij Ma che bella foto un pedofilo e un femminiello che essere immondi,1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo ""femminiello"" in maniera dispregiativa e offensiva, associandolo a termini negativi come ""pedofilo"" e ""esseri immondi""."
5860,@user_abcdef ma non cagasse il cazzo sto ricchione,1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo dispregiativo ""ricchione"" per riferirsi a una persona."
5861,"@user_abc uguale ma con 17 anni in meno. non ho nessun problema con chi sceglie la discrezione, riservatezza e quanto altro ma io non voglio averci, almeno a livello di legami oltre l’amicizia, niente a che fare. io lo devo rivendicare ogni giorno e ad alta voce di essere culattone.",0,
5862,"@user_abcd Mah, dire che ormai tu sia una checca impazzita è farti un complimento!!! #codardo #ipocrita!!!",1,"Il tweet contiene odio omotransfobico perché usa il termine ""checca"" in modo dispregiativo per insultare l'utente."
5863,La virile e spartana architrave contro il molle ed effeminato arco romano... [URL],1,"Il tweet contiene odio omotransfobico perché utilizza l'aggettivo ""effeminato"" in contrapposizione a ""virile e spartano"" per denigrare e sminuire l'arco romano, associando implicitamente caratteristiche considerate negative all'effeminatezza, che è uno stereotipo di genere spesso utilizzato per attaccare gli uomini gay."
5864,"@user_abcd @user_abcdefgh Lei è un ricchione? Per questo si scalda tanto? Posso procurarle una mandria di negri, se vuole.",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""ricchione"" in modo dispregiativo per insultare l'utente, insinuando che il suo comportamento sia dovuto al suo orientamento sessuale."
5865,"@user_abcdef Ma finitela! Quando volete una cosa sfrangiate i maroni fino a quando non l’avete ottenuta! … Gay, lesbiche e quant’altro non c’entrano nulla, le leggi ci sono, fatele rispettare!",0,
5866,mi spiace dirlo ma purtroppo non mi basteranno delle lesbiche che giocano a baseball per dimenticarmi dell'altra lesbica bionda psicopatica e della moglie con dei capelli fantastici e la vita più monotona che io abbia mai visto [URL],0,
5867,"@user_abcdefg Dai non ti incazzare, essere ricchione non e' mica una colpa.",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""ricchione"" in modo paternalistico e potenzialmente offensivo, suggerendo che essere tale sia una condizione da ""perdonare"" o accettare nonostante una connotazione negativa implicita."
5868,"chi cazzo è che spiega sta roba alla gente su twitter in italia? nessuno! nessuno lo fa. solo il povero coglione sottoscritto. che poi si piglia come ringraziamento le pernacchie, perchè tra chi ti dice la verità e chi ti piglia per il culo l'italiano medio sceglie sempre &gt;&gt;&gt;",0,
5869,"@user_abcd Certo, magari una lesbica di 16 anni tatuata, con i piercing, transgender, analfabeta che ha cambiato sesso, sposata con un omosessuale, transgender anche lui, che prima era una donna ma adesso è uomo con i peli in petto e i baffi e insieme hanno un figlio da un utero in affitto.",1,"Il tweet contiene odio omotransfobico perché descrive in modo iperbolico e caricaturale diverse identità LGBTQIA+ (lesbica, transgender, omosessuale), accostandole a caratteristiche negative (analfabeta) e ponendole in una situazione grottesca (matrimonio tra due persone transgender con un figlio da utero in affitto). L'intento è chiaramente quello di ridicolizzare e sminuire tali identità."
5870,@user_abcdefg Che coglioni che siete…non avete capito che è un ricchione che si finge donna…😂😂😂,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""ricchione"" in modo dispregiativo per insultare una persona, insinuando che il suo genere sia una finzione e deridendola con emoji."
5871,@user_abcde Se non sei lesbica e di sinistra non sei nessuno. Non sei nemmeno donna,0,
5872,"@user_abc @user_abcdefg @user_abcdefgh @user_abcdefgh Più che bleffare, vi si piglia per il culo visto che pensate di poter essere esperti in ogni settore dello scibile umano solo perché avete trovato uno screenshot in rete con scritto ""La terribile verità che ci nascondono"". 😉",0,
5873,@user_abcdef Perché se non fossero state lesbiche andava bene...vai a lavorare e spara meno cazzate...barbone...,1,Il tweet contiene odio omotransfobico perché implica che l'essere lesbiche sia un elemento negativo o problematico nella situazione descritta.
5874,Ahaha a Bergamo siamo ancora costretti a vedere pobega che entra a partita in corso ahahah che ebrei ciucciacazzi,0,
5875,le piu belle storie ..di ricchioni ..trans... froci .... e lesbiche ..sono a cura del mainstream..cortese ... SEMPRE LA STESSA AMMUCCHIATA DI PARASSITI ... [URL],1,"Il tweet contiene odio omotransfobico perché utilizza termini dispregiativi come ""ricchioni"", ""trans"", ""froci"" e ""lesbiche"", e li associa a una connotazione negativa di ""ammucchiata di parassiti""."
5876,@user_abcdefgh Francamente avete rotto il cazzo voi di sì bistra sempre due pesi e due misure ma eccolo il 25 tornerete alle vs abitudini culattone.,1,"Il tweet contiene odio omotransfobico perché utilizza l'insulto ""culattone"" in modo dispregiativo."
5877,@user_abcde ragazzi ovviamente il termine frocetti coreani è usato in modo ironico non mi cancellate sono frocia e piacciono anche a me i kpoppini se non si fosse capito,0,
5878,@user_abcdefghi Io non capisco da dove caghino fuori simili cazzate.,0,
5879,"@user_abcdefgh @user_abcdefghi Si le promesse che hai sempre fatto e mai mantenute per i connazionali ate quello non ti è mai interessato ,ti interessa lo iussoli i culatoni e lesbiche ora ti rendi conto che esistono anche gli operai ma vai a cagarestronzo",1,"Il tweet contiene odio omotransfobico perché utilizza termini dispregiativi come ""culatoni"" e ""lesbiche"" in un contesto di insulto e disprezzo verso determinate categorie di persone."
5880,amo la figa sono lesbica vivo per la fessa sono una pussy lover [URL],0,
5881,"@user_abcde Oppure un nuovo potenziale Ricchione... Giusto? Ormai o sei ricchione o stupratore ,abusatore,violento ecc ecc ecc....GIUSTO? Conoscile le persone prima di fare di tutta l'erba un fascio. Ce ne stanno a bizzeffe anche donne che si possono definire Stupr...Abus....Violent......",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""ricchione"" in modo dispregiativo e generalizzante, inserendolo in un elenco di comportamenti negativi."
5882,@user_abcd Ma infatti nel primo tempo se Messias avesse segnato quell'occasione clamorosa avremmo chiuso in vantaggio secondo me. Poi hanno lasciato solo quel rottinculo + deviazione ed abbiamo preso l'inculata ma loro due tiri in croce hanno fatto,0,
5883,@user_abcdef Se ha dei boxer così é culattone e la tua figa gli fa schifo,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""culattone"" in modo dispregiativo per insultare qualcuno basandosi sul suo orientamento sessuale percepito."
5884,"@user_abcd @user_abcdefghij Ahahhaha voi le odiate le donne, a meno che non siano lesbiche così come odiate la famiglia a meno che non sia arcobalenata, ma di che parliamo??",0,
5885,"@user_abcdefg @user_abcdefghi Incredibile, guardi questa e sembra di vedere un uomo vestito da donna. La Pascale, dopo essere stata col Berlusca, è diventata lesbica. Il problema del mondo è la Russia, dell'Italia è Berlusconi.",0,
5886,"Il viola poi famoso colore nazista, mai usato storicamente da lesbiche e femministe",0,
5887,La mamma dei femminielli a Scicli [URL],0,
5888,"@user_ab Mai detto di essere migliore di Putin, di sicuro non sono uno sporco assassino dittatore rotto in culo che bombarda nazioni per il semplice piacere di ""uccidere uccidere uccidere"" (cit. Il filocoso nazista russo sopravvissuto alla figlia!)",0,
5889,@user_abcdefghij Se mi paghi pure l'affitto ti sblocco anche il privilegio di darmi del culattone.,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""culattone"" in modo dispregiativo."
5890,"@user_abcdefgh @user_abcdef @user Però se dai del culattone a uno facebook ti blocca, 2 pesi e 2 misure",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""culattone"", un epiteto dispregiativo nei confronti degli omosessuali."
5891,@user_abcdefg elysia è il richiamo delle lesbiche (e delle saffiche in generale),0,
5892,"Adesso devo aspettare pure questo, che barba!! Prima il pennuto che mi aveva garantito che sarebbe venuto a prendermi, ho preparato milioni di caffè ma del pennuto neanche l’ombra………adesso questo culattone, che stufia…. [URL] [URL]",1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo dispregiativo ""culattone"" per riferirsi a una persona, esprimendo fastidio e denigrazione."
5893,"@user_abcd CHI ? AHHH QUESTO COGLIONE RICCHIONE SODOMITA PEDOFILO… 😂… HA ANCHE LA TESTA A FORMA DI GLANDE. STAI ATTENTO PELATO, CHE SIAMO IN TANTI A PISCIARTI IN TESTA, TI RICRESCONO I CAPELLI POI… NON ABBOCCATE SONO BALLE. IL PRIMO SCHIAFFO LO PRENDE LUI. 🎪🤡🤡🤡",1,"Il tweet contiene odio omotransfobico perché utilizza appellativi denigratori come ""coglione ricchione sodomita"" rivolti a una persona specifica, associandoli ad altri insulti gravi."
5894,"Scicli, si proietta il film ""La mamma dei femminielli"" [URL] [URL]",0,
5895,"@user_a Che fino ai 40 anni sono stato uno sciupafemmine, poi... dopo un coma di 40 giorni, al risveglio, Filippo non ha più voluto scomodarsi per le fighe.,.ecco, è andata così, di conseguenza mi sono guardato allo specchio e mi sono detto:rassegnati, sei diventato un culattone.",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""culattone"" in modo auto-denigratorio e dispregiativo per descrivere l'omosessualità."
5896,nella sx gente di merda.lho sempre stati dai figli dei fiori.tra gay lesbiche e drogati coso ci si può aspettare [URL],1,"Il tweet contiene odio omotransfobico perché accomuna persone LGBTQIA+ a ""gente di merda"" e ""drogati"", esprimendo un pregiudizio e disprezzo verso queste categorie."
5897,"@user_abcdefgh Siete così depravati che non pensate ad altro. I vostri programmi prevedono di ridurre la societa a stupratori,femminielli,pedofili e morti di fame",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""femminielli"" in un elenco di categorie dispregiative (stupratori, pedofili, morti di fame) per insultare e denigrare il destinatario."
5898,"@user_abcde Il ministro del siero (interessato unicamente el siero), perché della salute pubblica è evidente che non gli è mai importato nulla, sembra sul punto di una crisi di nervi. Un disco rotto o una checca pazza, scegliete voi",1,"Il tweet contiene odio omotransfobico perché usa il termine ""checca pazza"" in modo dispregiativo per descrivere il ministro, implicando che il suo comportamento sia anormale o inaccettabile a causa di una presunta omosessualità."
5899,@user_abcdefghij @user_abcd miguel il pusher della bamba o il travione,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""travione"" in modo dispregiativo."
5900,"che non basta dire ""ricchione"" per non aver detto la parolaccia vera. Insegnate che se mi scrivi ""cosa fai di bello bambola?"" non devi stupirti che io non ""accetti i tuoi complimenti"" perché quella tua invadenza da sconosciuto è un'offesa non un complimento e 3/5&gt;&gt;",1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo ""ricchione"", che è un termine dispregiativo nei confronti delle persone omosessuali."
5901,"Votare la ducessa per smettere finalmente di andare a puttane in Svizzera e ritornare alla italica zoccola, alla cinta senese, al femminiello flegreo e dare finalmente lavoro e vigore ai nostri giovani balilla saturi di testosterone.",0,
5902,Perché le ragazze lesbiche so comportano come viscidi uomini etero over 60 anni [URL],0,
5903,RT @user_abcdefghijk #Letta ma tu cosa ne sai del NEUTRINO ? e del BUSONE ???,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""busone"" con intento derisorio e allusivo, in riferimento a una persona."
5904,@user_abcde La tua voglia di non fare un cazzo ti ha diventare ricchione ? Consideri esserlo una devianza ?,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""ricchione"" in modo dispregiativo, associandolo al non fare nulla e insinuando che l'omosessualità sia una devianza."
5905,"@user_abcdefgh Fa male eh Mario? Ecco adesso pensa agli immigrati, ai gay, alle lesbiche, ai disabili, ai consumatori di #cannabis e tutti gli emarginati e discriminati che VOI state inondando di merda da decenni e vergognati. E chiedi scusa.",0,
5906,@user_abcdefgh Fatemela conosce sta' mega zinnona succhiacazzi,0,
5907,"Headcanons my ass, nemmeno vi rendete conto del danno che fate alla comunità lesbica",0,
5908,"@user_abcdefg Mai dato del raccomandato. Rimane una sega ad oggi. I quattro brocchi erano la seconda rosa del campionato ed è uscito al primo turno di CI, con degli slovacchi in Champions e vinto a culo rotto prendendo Pallate sia in semifinale che in finale. Raccontiamola bene",0,
5909,@user_abcdefg sei lesbica quando fai così te ne rendi conto,0,
5910,"@user_abcdefg @user_abcde Mai votato PD, io sono di sx. In ogni modo il PD non ha il record di arresti come FdI, non ha truffato 49 mil allo Stato come la Lega e non è stato fondato da due pregiudicati come FI. Sorpresa 📦 non sono io quello con il culo rotto!",0,
5911,"@user_abcdefgh Pare de no .., Son tutte lesbiche ! Che janno fatto a sti omani??",0,
5912,"AUG 19 2022, 19:36: BERNARDINO FEMMINIELLI [URL]",1,"Il tweet contiene odio omotransfobico perché utilizza il cognome ""Femminielli"" in modo dispregiativo, sfruttando un termine che si riferisce a una figura specifica della cultura napoletana (uomini che si travestono da donne) per insultare una persona."
